,opponent,team,date,time,round,day,venue,result,gf,ga,target,venue_code,goalie,defs,mids,atks,offdeff,intensity,dirspeed,deads,press,contra,buildup,progress,carr,wings,agresive,deferror,offsucc,goalie_opo,defs_opo,mids_opo,atks_opo,offdeff_opo,intensity_opo,dirspeed_opo,deads_opo,press_opo,contra_opo,buildup_opo,progress_opo,carr_opo,wings_opo,agresive_opo,deferror_opo,offsucc_opo,goalie_diff,defs_diff,mids_diff,atks_diff,offdeff_diff,intensity_diff,dirspeed_diff,deads_diff,press_diff,contra_diff,buildup_diff,progress_diff,carr_diff,wings_diff,agresive_diff,deferror_diff,offsucc_diff
456,Manchester City,Arsenal,2023-02-15,19:30:00,Matchweek 12,Wed,Home,L,1,3,0,1,0.85,0.7,0.8,0.4,0.85,0.65,0.25,0.3,0.6,0.85,0.7,0.7,0.25,0.15,1.0,0.2,0.1,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.050000000000000044,-0.30000000000000004,-0.17499999999999993,-0.5,-0.15000000000000002,-0.35,0.2,0.25,-0.35,0.39999999999999997,-0.30000000000000004,0.19999999999999996,-0.30000000000000004,-0.15,0.4,0.15000000000000002,-0.8
457,Manchester City,Arsenal,2023-04-26,20:00:00,Matchweek 33,Wed,Away,L,1,4,0,0,0.85,0.7,0.8,0.4,0.85,0.65,0.25,0.3,0.6,0.85,0.7,0.7,0.25,0.15,1.0,0.2,0.1,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.050000000000000044,-0.30000000000000004,-0.17499999999999993,-0.5,-0.15000000000000002,-0.35,0.2,0.25,-0.35,0.39999999999999997,-0.30000000000000004,0.19999999999999996,-0.30000000000000004,-0.15,0.4,0.15000000000000002,-0.8
458,Manchester City,Aston Villa,2022-09-03,17:30:00,Matchweek 6,Sat,Home,D,1,1,0,1,0.4,0.6,0.35,0.8,0.45,0.35,0.55,0.75,0.55,0.6,0.55,0.65,0.7,0.6,0.65,0.35,0.15,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.5,-0.4,-0.625,-0.09999999999999998,-0.55,-0.65,0.5,0.7,-0.3999999999999999,0.14999999999999997,-0.44999999999999996,0.15000000000000002,0.1499999999999999,0.3,0.050000000000000044,0.3,-0.75
459,Manchester City,Aston Villa,2023-02-12,16:30:00,Matchweek 23,Sun,Away,L,1,3,0,0,0.4,0.6,0.35,0.8,0.45,0.35,0.55,0.75,0.55,0.6,0.55,0.65,0.7,0.6,0.65,0.35,0.15,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.5,-0.4,-0.625,-0.09999999999999998,-0.55,-0.65,0.5,0.7,-0.3999999999999999,0.14999999999999997,-0.44999999999999996,0.15000000000000002,0.1499999999999999,0.3,0.050000000000000044,0.3,-0.75
460,Manchester City,Bournemouth,2022-08-13,15:00:00,Matchweek 2,Sat,Away,L,0,4,0,0,0.35,0.2,0.15,0.575,0.1,0.15,0.5,0.9,0.05,0.5,0.3,0.05,0.85,0.9,0.05,0.7,0.15,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.55,-0.8,-0.825,-0.32500000000000007,-0.9,-0.85,0.45,0.85,-0.8999999999999999,0.04999999999999999,-0.7,-0.45,0.29999999999999993,0.6000000000000001,-0.5499999999999999,0.6499999999999999,-0.75
461,Manchester City,Bournemouth,2023-02-25,17:30:00,Matchweek 25,Sat,Home,L,1,4,0,1,0.35,0.2,0.15,0.575,0.1,0.15,0.5,0.9,0.05,0.5,0.3,0.05,0.85,0.9,0.05,0.7,0.15,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.55,-0.8,-0.825,-0.32500000000000007,-0.9,-0.85,0.45,0.85,-0.8999999999999999,0.04999999999999999,-0.7,-0.45,0.29999999999999993,0.6000000000000001,-0.5499999999999999,0.6499999999999999,-0.75
464,Manchester City,Brighton,2022-10-22,15:00:00,Matchweek 13,Sat,Away,L,1,3,0,0,0.8,0.75,0.55,0.2,0.6,0.85,0.75,0.25,0.8,0.25,0.6,0.45,0.2,0.2,0.4,0.15,0.7,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.09999999999999998,-0.25,-0.42499999999999993,-0.7,-0.4,-0.15000000000000002,0.7,0.2,-0.1499999999999999,-0.2,-0.4,-0.04999999999999999,-0.35000000000000003,-0.09999999999999998,-0.19999999999999996,0.09999999999999999,-0.20000000000000007
465,Manchester City,Brighton,2023-05-24,20:00:00,Matchweek 32,Wed,Home,D,1,1,0,1,0.8,0.75,0.55,0.2,0.6,0.85,0.75,0.25,0.8,0.25,0.6,0.45,0.2,0.2,0.4,0.15,0.7,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.09999999999999998,-0.25,-0.42499999999999993,-0.7,-0.4,-0.15000000000000002,0.7,0.2,-0.1499999999999999,-0.2,-0.4,-0.04999999999999999,-0.35000000000000003,-0.09999999999999998,-0.19999999999999996,0.09999999999999999,-0.20000000000000007
466,Manchester City,Chelsea,2023-01-05,20:00:00,Matchweek 19,Thu,Home,L,0,1,0,1,0.65,0.95,0.9,0.95,0.9,0.9,0.2,0.1,0.9,0.8,0.95,0.35,0.4,0.1,0.7,0.6,0.95,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.25,-0.050000000000000044,-0.07499999999999996,0.04999999999999993,-0.09999999999999998,-0.09999999999999998,0.15000000000000002,0.05,-0.04999999999999993,0.35000000000000003,-0.050000000000000044,-0.15000000000000002,-0.15000000000000002,-0.19999999999999998,0.09999999999999998,0.5499999999999999,0.04999999999999993
467,Manchester City,Chelsea,2023-05-21,16:00:00,Matchweek 37,Sun,Away,L,0,1,0,0,0.65,0.95,0.9,0.95,0.9,0.9,0.2,0.1,0.9,0.8,0.95,0.35,0.4,0.1,0.7,0.6,0.95,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.25,-0.050000000000000044,-0.07499999999999996,0.04999999999999993,-0.09999999999999998,-0.09999999999999998,0.15000000000000002,0.05,-0.04999999999999993,0.35000000000000003,-0.050000000000000044,-0.15000000000000002,-0.15000000000000002,-0.19999999999999998,0.09999999999999998,0.5499999999999999,0.04999999999999993
468,Manchester City,Crystal Palace,2022-08-27,15:00:00,Matchweek 4,Sat,Away,L,2,4,0,0,0.35,0.8,0.6,0.7,0.15,0.6,0.7,0.6,0.7,0.55,0.5,0.05,0.6,0.55,0.95,0.7,0.75,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.55,-0.19999999999999996,-0.375,-0.20000000000000007,-0.85,-0.4,0.6499999999999999,0.5499999999999999,-0.25,0.10000000000000003,-0.5,-0.45,0.04999999999999993,0.25000000000000006,0.35,0.6499999999999999,-0.15000000000000002
469,Manchester City,Crystal Palace,2023-03-11,17:30:00,Matchweek 27,Sat,Home,L,0,1,0,1,0.35,0.8,0.6,0.7,0.15,0.6,0.7,0.6,0.7,0.55,0.5,0.05,0.6,0.55,0.95,0.7,0.75,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.55,-0.19999999999999996,-0.375,-0.20000000000000007,-0.85,-0.4,0.6499999999999999,0.5499999999999999,-0.25,0.10000000000000003,-0.5,-0.45,0.04999999999999993,0.25000000000000006,0.35,0.6499999999999999,-0.15000000000000002
470,Manchester City,Everton,2022-12-31,15:00:00,Matchweek 18,Sat,Away,D,1,1,0,0,0.25,0.45,0.3,0.55,0.55,0.15,0.8,0.85,0.15,0.15,0.2,1.0,0.5,0.95,0.55,0.95,0.25,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.65,-0.55,-0.675,-0.35,-0.44999999999999996,-0.85,0.75,0.7999999999999999,-0.7999999999999999,-0.30000000000000004,-0.8,0.5,-0.050000000000000044,0.6499999999999999,-0.04999999999999993,0.8999999999999999,-0.65
471,Manchester City,Everton,2023-05-14,14:00:00,Matchweek 36,Sun,Home,L,0,3,0,1,0.25,0.45,0.3,0.55,0.55,0.15,0.8,0.85,0.15,0.15,0.2,1.0,0.5,0.95,0.55,0.95,0.25,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.65,-0.55,-0.675,-0.35,-0.44999999999999996,-0.85,0.75,0.7999999999999999,-0.7999999999999999,-0.30000000000000004,-0.8,0.5,-0.050000000000000044,0.6499999999999999,-0.04999999999999993,0.8999999999999999,-0.65
472,Manchester City,Fulham,2022-11-05,15:00:00,Matchweek 15,Sat,Away,L,1,2,0,0,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.04999999999999993,-0.75,-0.625,-0.050000000000000044,-0.4,-0.44999999999999996,0.25,0.5499999999999999,-0.3999999999999999,-0.2,-0.8,0.09999999999999998,0.25,0.3,0.35,0.7999999999999999,-0.30000000000000004
473,Manchester City,Fulham,2023-04-30,14:00:00,Matchweek 34,Sun,Home,L,1,2,0,1,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.04999999999999993,-0.75,-0.625,-0.050000000000000044,-0.4,-0.44999999999999996,0.25,0.5499999999999999,-0.3999999999999999,-0.2,-0.8,0.09999999999999998,0.25,0.3,0.35,0.7999999999999999,-0.30000000000000004
474,Manchester City,Leeds United,2022-12-28,20:00:00,Matchweek 17,Wed,Home,L,1,3,0,1,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.8,-0.9,-0.575,-0.55,-0.8,-0.5,0.4,0.5,-0.09999999999999998,0.2,-0.6,0.4,-0.20000000000000007,0.10000000000000003,0.25,0.95,-0.5
475,Manchester City,Leeds United,2023-05-06,15:00:00,Matchweek 35,Sat,Away,L,1,2,0,0,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.8,-0.9,-0.575,-0.55,-0.8,-0.5,0.4,0.5,-0.09999999999999998,0.2,-0.6,0.4,-0.20000000000000007,0.10000000000000003,0.25,0.95,-0.5
476,Manchester City,Leicester City,2022-10-29,12:30:00,Matchweek 14,Sat,Home,L,0,1,0,1,0.7,0.25,0.65,1.0,0.35,0.7,0.6,0.45,0.65,0.9,0.8,0.1,0.45,0.05,0.2,0.9,0.65,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.20000000000000007,-0.75,-0.32499999999999996,0.09999999999999998,-0.65,-0.30000000000000004,0.5499999999999999,0.4,-0.29999999999999993,0.45,-0.19999999999999996,-0.4,-0.10000000000000003,-0.25,-0.39999999999999997,0.85,-0.25
477,Manchester City,Leicester City,2023-04-15,17:30:00,Matchweek 31,Sat,Away,L,1,3,0,0,0.7,0.25,0.65,1.0,0.35,0.7,0.6,0.45,0.65,0.9,0.8,0.1,0.45,0.05,0.2,0.9,0.65,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.20000000000000007,-0.75,-0.32499999999999996,0.09999999999999998,-0.65,-0.30000000000000004,0.5499999999999999,0.4,-0.29999999999999993,0.45,-0.19999999999999996,-0.4,-0.10000000000000003,-0.25,-0.39999999999999997,0.85,-0.25
478,Manchester City,Liverpool,2022-10-16,16:30:00,Matchweek 11,Sun,Home,W,1,0,1,1,0.95,0.9,0.975,0.75,0.95,0.95,0.35,0.15,1.0,0.95,0.75,0.85,0.1,0.35,0.15,0.4,1.0,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.04999999999999993,-0.09999999999999998,0.0,-0.15000000000000002,-0.050000000000000044,-0.050000000000000044,0.3,0.09999999999999999,0.050000000000000044,0.49999999999999994,-0.25,0.35,-0.45000000000000007,0.04999999999999999,-0.44999999999999996,0.35000000000000003,0.09999999999999998
479,Manchester City,Liverpool,2023-04-01,12:30:00,Matchweek 29,Sat,Away,L,1,4,0,0,0.95,0.9,0.975,0.75,0.95,0.95,0.35,0.15,1.0,0.95,0.75,0.85,0.1,0.35,0.15,0.4,1.0,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.04999999999999993,-0.09999999999999998,0.0,-0.15000000000000002,-0.050000000000000044,-0.050000000000000044,0.3,0.09999999999999999,0.050000000000000044,0.49999999999999994,-0.25,0.35,-0.45000000000000007,0.04999999999999999,-0.44999999999999996,0.35000000000000003,0.09999999999999998
480,Manchester City,Manchester Utd,2022-10-02,14:00:00,Matchweek 9,Sun,Away,L,3,6,0,0,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.15000000000000002,-0.44999999999999996,-0.22499999999999998,-0.42500000000000004,-0.25,-0.25,0.09999999999999999,0.3,-0.6,0.24999999999999994,-0.15000000000000002,-0.09999999999999998,0.09999999999999998,0.2,-0.25,0.05,-0.050000000000000044
482,Manchester City,Newcastle Utd,2022-08-21,16:30:00,Matchweek 3,Sun,Home,D,3,3,0,1,0.2,0.325,0.15,0.65,0.4,0.05,0.9,1.0,0.2,0.5,0.15,0.3,1.0,0.85,0.8,0.65,0.2,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.7,-0.675,-0.825,-0.25,-0.6,-0.95,0.85,0.95,-0.75,0.04999999999999999,-0.85,-0.2,0.44999999999999996,0.55,0.20000000000000007,0.6,-0.7
483,Manchester City,Newcastle Utd,2023-03-04,12:30:00,Matchweek 26,Sat,Away,L,0,2,0,0,0.2,0.325,0.15,0.65,0.4,0.05,0.9,1.0,0.2,0.5,0.15,0.3,1.0,0.85,0.8,0.65,0.2,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.7,-0.675,-0.825,-0.25,-0.6,-0.95,0.85,0.95,-0.75,0.04999999999999999,-0.85,-0.2,0.44999999999999996,0.55,0.20000000000000007,0.6,-0.7
484,Manchester City,Nott'ham Forest,2022-08-31,19:30:00,Matchweek 5,Wed,Away,L,0,6,0,0,0.3,0.15,0.225,0.4,0.05,0.05,0.85,1.0,0.15,0.2,0.05,0.25,0.9,0.55,0.75,0.2,0.2,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.6000000000000001,-0.85,-0.75,-0.5,-0.95,-0.95,0.7999999999999999,0.95,-0.7999999999999999,-0.25,-0.95,-0.25,0.35,0.25000000000000006,0.15000000000000002,0.15000000000000002,-0.7
485,Manchester City,Nott'ham Forest,2023-02-18,15:00:00,Matchweek 24,Sat,Home,D,1,1,0,1,0.3,0.15,0.225,0.4,0.05,0.05,0.85,1.0,0.15,0.2,0.05,0.25,0.9,0.55,0.75,0.2,0.2,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.6000000000000001,-0.85,-0.75,-0.5,-0.95,-0.95,0.7999999999999999,0.95,-0.7999999999999999,-0.25,-0.95,-0.25,0.35,0.25000000000000006,0.15000000000000002,0.15000000000000002,-0.7
486,Manchester City,Southampton,2022-10-08,15:00:00,Matchweek 10,Sat,Away,L,0,4,0,0,0.3,0.2,0.45,0.25,0.8,0.4,0.65,0.65,0.75,0.4,0.65,0.95,0.9,0.65,0.3,0.8,0.6,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.6000000000000001,-0.8,-0.5249999999999999,-0.65,-0.19999999999999996,-0.6,0.6,0.6,-0.19999999999999996,-0.04999999999999999,-0.35,0.44999999999999996,0.35,0.35000000000000003,-0.3,0.75,-0.30000000000000004
487,Manchester City,Southampton,2023-04-08,17:30:00,Matchweek 30,Sat,Home,L,1,4,0,1,0.3,0.2,0.45,0.25,0.8,0.4,0.65,0.65,0.75,0.4,0.65,0.95,0.9,0.65,0.3,0.8,0.6,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.6000000000000001,-0.8,-0.5249999999999999,-0.65,-0.19999999999999996,-0.6,0.6,0.6,-0.19999999999999996,-0.04999999999999999,-0.35,0.44999999999999996,0.35,0.35000000000000003,-0.3,0.75,-0.30000000000000004
488,Manchester City,Tottenham,2023-01-19,20:00:00,Matchweek 7,Thu,Away,L,2,4,0,0,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.30000000000000004,-0.15000000000000002,-0.125,-0.30000000000000004,-0.5,-0.19999999999999996,0.05,0.15000000000000002,-0.5499999999999999,0.55,-0.09999999999999998,-0.25,0.25,0.15000000000000002,-0.09999999999999998,0.25,-0.45
490,Manchester City,West Ham,2022-08-07,16:30:00,Matchweek 1,Sun,Home,L,0,2,0,1,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.35,-0.5,-0.275,-0.050000000000000044,-0.35,-0.55,0.45,0.45,-0.7,-0.25,-0.55,0.050000000000000044,-0.25000000000000006,0.5,-0.35,0.2,-0.09999999999999998
491,Manchester City,West Ham,2023-05-03,20:00:00,Matchweek 28,Wed,Away,L,0,3,0,0,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,-0.35,-0.5,-0.275,-0.050000000000000044,-0.35,-0.55,0.45,0.45,-0.7,-0.25,-0.55,0.050000000000000044,-0.25000000000000006,0.5,-0.35,0.2,-0.09999999999999998
492,Manchester City,Wolves,2022-09-17,12:30:00,Matchweek 8,Sat,Home,L,0,3,0,1,1.0,0.4,0.1,0.3,0.3,0.55,0.3,0.4,0.3,0.35,0.35,0.15,0.95,0.75,0.05,0.75,0.5,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.09999999999999998,-0.6,-0.875,-0.6000000000000001,-0.7,-0.44999999999999996,0.25,0.35000000000000003,-0.6499999999999999,-0.10000000000000003,-0.65,-0.35,0.3999999999999999,0.45,-0.5499999999999999,0.7,-0.4
493,Manchester City,Wolves,2023-01-22,14:00:00,Matchweek 21,Sun,Away,L,0,3,0,0,1.0,0.4,0.1,0.3,0.3,0.55,0.3,0.4,0.3,0.35,0.35,0.15,0.95,0.75,0.05,0.75,0.5,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.09999999999999998,-0.6,-0.875,-0.6000000000000001,-0.7,-0.44999999999999996,0.25,0.35000000000000003,-0.6499999999999999,-0.10000000000000003,-0.65,-0.35,0.3999999999999999,0.45,-0.5499999999999999,0.7,-0.4
494,Manchester Utd,Arsenal,2022-09-04,16:30:00,Matchweek 6,Sun,Away,L,1,3,0,0,0.85,0.7,0.8,0.4,0.85,0.65,0.25,0.3,0.6,0.85,0.7,0.7,0.25,0.15,1.0,0.2,0.1,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,0.09999999999999998,0.1499999999999999,0.050000000000000044,-0.07499999999999996,0.09999999999999998,-0.09999999999999998,0.1,-0.04999999999999999,0.25,0.15000000000000002,-0.15000000000000002,0.29999999999999993,-0.4,-0.35,0.65,0.1,-0.75
495,Manchester Utd,Arsenal,2023-01-22,16:30:00,Matchweek 21,Sun,Home,W,3,2,1,1,0.85,0.7,0.8,0.4,0.85,0.65,0.25,0.3,0.6,0.85,0.7,0.7,0.25,0.15,1.0,0.2,0.1,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,0.09999999999999998,0.1499999999999999,0.050000000000000044,-0.07499999999999996,0.09999999999999998,-0.09999999999999998,0.1,-0.04999999999999999,0.25,0.15000000000000002,-0.15000000000000002,0.29999999999999993,-0.4,-0.35,0.65,0.1,-0.75
496,Manchester Utd,Aston Villa,2022-11-06,14:00:00,Matchweek 15,Sun,Home,W,3,1,1,1,0.4,0.6,0.35,0.8,0.45,0.35,0.55,0.75,0.55,0.6,0.55,0.65,0.7,0.6,0.65,0.35,0.15,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,-0.35,0.04999999999999993,-0.4,0.32500000000000007,-0.3,-0.4,0.4,0.4,0.20000000000000007,-0.09999999999999998,-0.29999999999999993,0.25,0.04999999999999993,0.09999999999999998,0.30000000000000004,0.24999999999999997,-0.7
497,Manchester Utd,Aston Villa,2023-04-30,14:00:00,Matchweek 34,Sun,Away,L,0,1,0,0,0.4,0.6,0.35,0.8,0.45,0.35,0.55,0.75,0.55,0.6,0.55,0.65,0.7,0.6,0.65,0.35,0.15,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,-0.35,0.04999999999999993,-0.4,0.32500000000000007,-0.3,-0.4,0.4,0.4,0.20000000000000007,-0.09999999999999998,-0.29999999999999993,0.25,0.04999999999999993,0.09999999999999998,0.30000000000000004,0.24999999999999997,-0.7
498,Manchester Utd,Bournemouth,2023-01-03,20:00:00,Matchweek 19,Tue,Away,L,0,3,0,0,0.35,0.2,0.15,0.575,0.1,0.15,0.5,0.9,0.05,0.5,0.3,0.05,0.85,0.9,0.05,0.7,0.15,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,-0.4,-0.35000000000000003,-0.6,0.09999999999999998,-0.65,-0.6,0.35,0.55,-0.3,-0.19999999999999996,-0.55,-0.35000000000000003,0.19999999999999996,0.4,-0.3,0.6,-0.7
499,Manchester Utd,Bournemouth,2023-05-20,15:00:00,Matchweek 37,Sat,Home,L,0,1,0,1,0.35,0.2,0.15,0.575,0.1,0.15,0.5,0.9,0.05,0.5,0.3,0.05,0.85,0.9,0.05,0.7,0.15,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,-0.4,-0.35000000000000003,-0.6,0.09999999999999998,-0.65,-0.6,0.35,0.55,-0.3,-0.19999999999999996,-0.55,-0.35000000000000003,0.19999999999999996,0.4,-0.3,0.6,-0.7
500,Manchester Utd,Brentford,2022-08-13,17:30:00,Matchweek 2,Sat,Home,W,4,0,1,1,0.45,0.65,0.5,0.475,0.1,0.3,0.95,0.7,0.5,0.75,0.25,0.6,0.05,0.25,0.9,0.5,0.55,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,-0.3,0.09999999999999998,-0.25,0.0,-0.65,-0.45,0.7999999999999999,0.35,0.15000000000000002,0.050000000000000044,-0.6,0.19999999999999996,-0.6,-0.25,0.55,0.4,-0.29999999999999993
501,Manchester Utd,Brentford,2023-04-05,20:00:00,Matchweek 25,Wed,Away,L,0,1,0,0,0.45,0.65,0.5,0.475,0.1,0.3,0.95,0.7,0.5,0.75,0.25,0.6,0.05,0.25,0.9,0.5,0.55,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,-0.3,0.09999999999999998,-0.25,0.0,-0.65,-0.45,0.7999999999999999,0.35,0.15000000000000002,0.050000000000000044,-0.6,0.19999999999999996,-0.6,-0.25,0.55,0.4,-0.29999999999999993
503,Manchester Utd,Brighton,2023-05-04,20:00:00,Matchweek 28,Thu,Home,W,1,0,1,1,0.8,0.75,0.55,0.2,0.6,0.85,0.75,0.25,0.8,0.25,0.6,0.45,0.2,0.2,0.4,0.15,0.7,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,0.050000000000000044,0.19999999999999996,-0.19999999999999996,-0.27499999999999997,-0.15000000000000002,0.09999999999999998,0.6,-0.09999999999999998,0.45000000000000007,-0.44999999999999996,-0.25,0.04999999999999999,-0.45,-0.3,0.050000000000000044,0.04999999999999999,-0.15000000000000002
504,Manchester Utd,Chelsea,2022-10-22,17:30:00,Matchweek 13,Sat,Home,D,1,1,0,1,0.65,0.95,0.9,0.95,0.9,0.9,0.2,0.1,0.9,0.8,0.95,0.35,0.4,0.1,0.7,0.6,0.95,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,-0.09999999999999998,0.3999999999999999,0.15000000000000002,0.475,0.15000000000000002,0.15000000000000002,0.05000000000000002,-0.24999999999999997,0.55,0.10000000000000009,0.09999999999999998,-0.050000000000000044,-0.25,-0.4,0.35,0.5,0.09999999999999998
